chb;age;gender;chit_type
200001072868;26;female;нет данных
100000936037;69;male;нет данных
200000843056;25;male;нет данных
300001072786;36;male;нет данных
300001049196;22;female;нет данных
200000838819;59;female;нет данных
300001036641;19;female;нет данных
300001037744;19;female;нет данных
300000930253;82;female;нет данных
200001034847;20;female;normal
200001015048;25;female;нет данных
300000928396;39;male;normal
300000798756;23;female;нет данных
300000962124;61;male;нет данных
100000987938;51;female;нет данных
200001072720;38;female;нет данных
200001072800;33;female;normal
300001072954;21;male;нет данных
200000988526;19;female;нет данных
100000937346;59;female;нет данных
100000904616;41;male;нет данных
200001041226;19;female;нет данных
200000887011;34;female;нет данных
300000978324;25;female;нет данных
300000975916;23;female;normal
300001071928;33;female;echb
300001034474;20;female;normal
200000942898;24;female;нет данных
200000809475;29;female;normal
200000853241;75;female;нет данных
100001072446;69;male;нет данных
200001073214;21;female;нет данных
200000768282;25;female;нет данных
100000975470;53;female;normal
300001037690;19;female;нет данных
200000956821;43;female;нет данных
200000969386;17;female;normal
200001071528;20;female;нет данных
300001073075;20;female;нет данных
100000950920;51;male;нет данных
200000844198;22;female;normal
200000833540;22;male;нет данных
300001044247;23;female;нет данных
300000864918;19;female;нет данных
200000752001;39;male;нет данных
200001029034;33;female;нет данных
200000821956;35;male;нет данных
300000777207;32;female;нет данных
200001071530;19;male;нет данных
300001071258;27;female;echb
200001064663;51;male;echb
200001069716;20;female;echb
300001064028;19;female;нет данных
300001072781;46;female;нет данных
100000944128;52;female;нет данных
200000820745;24;female;нет данных
300001068731;30;female;нет данных
300001071770;20;male;echb
300001071687;30;female;нет данных
300001070826;77;male;нет данных
300001073490;18;female;нет данных
300000909627;22;female;нет данных
300001071983;20;female;нет данных
300001061503;25;female;echb
300000757939;37;male;нет данных
200001073536;29;female;нет данных
300001072017;19;female;echb
300001073584;20;female;нет данных
300000986304;34;female;нет данных
200000866565;26;female;нет данных
100000834608;34;male;нет данных
200001073649;37;female;нет данных
100000968348;63;male;normal
200001073493;56;male;нет данных
200000977917;22;female;нет данных
200000950425;47;male;нет данных
300001041834;64;male;нет данных
200001026614;29;female;echb
200000916258;22;male;нет данных
300001071671;46;female;нет данных
100001001849;47;male;echb
300000834845;39;male;нет данных
100000787412;85;male;нет данных
200000969803;60;male;нет данных
200000820410;27;female;normal
300000812904;24;male;нет данных
300000760153;50;female;нет данных
200001073790;24;male;echb
200001067281;19;male;нет данных
300000986238;21;female;нет данных
300001074095;38;female;нет данных
300001073673;27;female;нет данных
300000979188;24;male;нет данных
100001072495;32;male;нет данных
300001037781;19;female;нет данных
200001073259;20;female;нет данных
200000794241;45;female;нет данных
200001074136;22;female;нет данных
200000909019;39;female;нет данных
300000757587;31;male;нет данных
200000901067;21;female;нет данных
300000921417;18;male;normal
300000914304;21;female;нет данных
100000781408;73;male;нет данных
300001070700;28;female;нет данных
200000760659;24;female;нет данных
300000834889;31;female;нет данных
200001035011;58;female;нет данных
100000929338;64;male;normal
300000775162;23;female;нет данных
300000937261;22;female;normal
300001073628;19;female;нет данных
100000760285;74;male;нет данных
200001043969;37;female;нет данных
200000922673;77;male;нет данных
200001074137;22;female;нет данных
200000986523;20;female;нет данных
