chb;sys_numb
300001154056;RSL07000458293
300001154056;RSL07000468201
300001154056;RSL07000432659
100000823615;RSL01002793768
100000823615;RSL01002152548
100000823615;RSL01003086982
100000825057;RSL01004886449
100000825057;RSL01001228992
100000825057;RSL01001474891
100000825057;RSL01004316356
100000825057;RSL01000756588
300001034399;RSL01010516450
300001034399;RSL01001715096
300001034399;RSL01005970525
200001028537;RSL01009439953
200001028537;RSL01002411160
200001028537;RSL01000682018
200001028537;RSL01002380696
200001028537;RSL01007921342
200001028537;RSL01009653275
200001028537;RSL01000724234
200001028537;RSL01000697555
200001028537;RSL01000733470
200001028537;RSL01002368699
300001066849;RSL01002434743
300001066849;RSL01003138797
300001066849;RSL01002811110
300001066849;RSL01004330696
300001066849;RSL01007525704
300001066849;RSL01007376033
300001066849;RSL01002754990
200000936056;RSL01006434918
200000936056;RSL01005647844
200000936056;RSL01005137598
200001098905;RSL02000010488
200001098905;RSL02000007439
200001098905;RSL07000432850
200001098905;RSL02000017059
200001098905;RSL07000444885
300001119246;RSL01010157583
200001056758;RSL01010001192
200001056758;RSL01004980130
200001056758;RSL01008726351
300001151193;RSL01009443377
300001151193;RSL01009726386
300001151193;RSL01001749243
300001151193;RSL01010352603
300001151193;RSL01009418756
300001151193;RSL01009694940
300001151193;RSL01010262270
300001151193;RSL01010264553
300001151193;RSL01001867849
200001044056;RSL01005464857
200001044056;RSL01007916684
200001044056;RSL01002846685
200001044056;RSL01010487520
200001044056;RSL01002877739
300001102693;RSL01003394601
300001102693;RSL01010106979
300001034670;RSL01010048179
300001035142;RSL01008741300
300001035142;RSL01005518752
300001035142;RSL01004886554
300001035142;RSL01008647440
300001035142;RSL01009152873
100000821399;RSL01006504323
100000821399;RSL01010623684
300000985177;RSL01009994150
300000985177;RSL01009994178
300000985177;RSL01008823274
300000985177;RSL01010716955
300000985177;RSL01008757084
300000985177;RSL01007968924
300000985177;RSL01009713047
300000985177;RSL01005632053
300000985177;RSL01010434410
200001066325;RSL01001699763
200001066325;RSL01001638038
200001066325;RSL01001639682
200001066325;RSL01001560841
200001066325;RSL01001604229
200001066325;RSL01001552714
200001066325;RSL01001565584
200001066325;RSL01002119688
200001066325;RSL01001462133
200001066325;RSL01001474252
200001066325;RSL01001346990
200001066325;RSL01001735369
200001066325;RSL01010537167
200000827600;RSL01009235813
200000827600;RSL01006021748
300001046368;RSL07000451420
300001046368;RSL60000276010
300001046368;RSL07000425496
300001046368;RSL07000373940
300001046368;RSL60000276012
300001046368;RSL60000208710
300001046368;RSL60000208725
300001046368;RSL07000429013
300001046368;RSL07000355861
300001046368;RSL60000208729
300000927179;RSL01008781634
300000927179;RSL01003357684
300000927179;RSL01006807584
300000927179;RSL01006590740
300000927179;RSL01003292092
300001014829;RSL01008870570
300001014829;RSL01006731823
300001014829;RSL01009780772
300001014829;RSL01008112826
300001014829;RSL01000593045
300001014829;RSL01006542268
300001014829;RSL01007931162
200000986340;RSL01002676135
200000986340;RSL02000014924
200000986340;RSL07000371972
200000986340;RSL07000371976
300000836698;RSL01009498058
300000836698;RSL01009572162
300000836698;RSL01008935545
200001083292;RSL01010037461
200001083292;RSL01007826195
200001083292;RSL01003297818
100000872643;RSL01005659414
100000872643;RSL01001128134
100000872643;RSL01001105216
100000872643;RSL01007610359
100000872643;RSL01002144121
300000823626;RSL01002094433
300000823626;RSL01008512173
300000823626;RSL01001831520
100001078951;RSL07000384710
100001078951;RSL07000457221
100001078951;RSL02000007503
100001078951;RSL07000395862
100001078951;RSL02000007387
100001078951;RSL07000458211
100001078951;RSL07000457306
100001078951;RSL60000292849
100001078951;RSL07000434504
100001078951;RSL02000014008
100001078951;RSL07000457505
100001078951;RSL07000449328
100000927749;RSL01010246722
100000927749;RSL01010176824
100000927749;RSL01010762068
100000927749;RSL01000000469
300001123089;RSL01007566709
300001123089;RSL01007566791
300001123089;RSL01007566668
300001123089;RSL01007566713
100001122241;RSL02000000800
100001122241;RSL60000188072
100001122241;RSL02000000774
100001122241;RSL02000022229
100001122241;RSL02000026015
100001122241;RSL60000269383
100001122241;RSL60000269344
100001122241;RSL60000296102
100001122241;RSL60000269348
300001042075;RSL07000426530
300001042075;RSL07000427419
300001042075;RSL07000401589
300001042075;RSL07000430611
100001115023;RSL01008605976
100001115023;RSL01010219849
100000782842;RSL02000001134
100000782842;RSL02000022351
100000782842;RSL01005108606
100000782842;RSL02000001209
100000782842;RSL02000001224
100000782842;RSL02000001079
100000782842;RSL02000001248
100000782842;RSL02000001213
100000782842;RSL02000001095
100000782842;RSL02000001097
100000782842;RSL02000000553
200000825980;RSL01004269755
200000825980;RSL01009501008
200000825980;RSL01004868561
200000825980;RSL01008739802
200000825980;RSL01005458570
200000825980;RSL01009532828
200000825980;RSL01008520888
200000825980;RSL01003368362
200001019695;RSL01009850085
200001019695;RSL01001850946
200001083807;RSL01001660448
200001083807;RSL01001376884
200001083807;RSL01001302451
200001083807;RSL01001645192
200001083807;RSL01001686378
200001083807;RSL01001522558
200001083807;RSL01002142684
300001088289;RSL01008006835
300001088289;RSL01008006587
300001088289;RSL01010683464
300001088289;RSL01003050360
300001088289;RSL01008014115
100000832535;RSL01001474233
100000832535;RSL01006869907
100000832535;RSL01001479123
100000832535;RSL01005644706
100000832535;RSL01006880532
100000832535;RSL01001278639
100000832535;RSL01006879425
100000832535;RSL01005644707
100000832535;RSL01006111628
100000832535;RSL01001405854
100000832535;RSL01006839081
100000832535;RSL01001446306
100000832535;RSL01006838129
100000832535;RSL01001280406
100000832535;RSL01006867439
100000832535;RSL01006869916
100000832535;RSL01001274156
100000832535;RSL01006839080
100000832535;RSL01006865078
100000832535;RSL01001156590
300000893461;RSL01002716007
300000893461;RSL01001448906
300000893461;RSL01001759855
300000893461;RSL01006288516
300000893461;RSL01003705004
300000893461;RSL01003749067
300001052934;RSL01008731252
300001052934;RSL01004632596
300000762840;RSL01005662830
300000762840;RSL01006885803
300000762840;RSL01006885802
300000762840;RSL01005155496
200001084144;RSL07000445186
200001084144;RSL07000425552
200001084144;RSL07000456746
200000941822;RSL01004723169
200000941822;RSL01009591601
100000803707;RSL01008298514
100000803707;RSL01005694275
300001141965;RSL07000452747
300001141965;RSL07000433897
300001141965;RSL07000417087
300001141965;RSL07000367361
300000941613;RSL01003492783
300000941613;RSL01002662376
100000801247;RSL01001450829
100000801247;RSL01001466151
100000801247;RSL01001477136
300001037493;RSL01007993160
300001093329;RSL01010464558
300001104972;RSL01001687325
300001104972;RSL01001737350
300001104972;RSL01001587739
300001104972;RSL01001686229
200000838038;RSL01006581063
200000838038;RSL01008461436
200000838038;RSL01001448931
200000768152;RSL01006941207
200000768152;RSL01005953989
200000768152;RSL01001796460
200000768152;RSL01001458123
300000813403;RSL01010152529
100000923603;RSL01006489672
300001059748;RSL01005015450
300001059748;RSL01003996760
300001059748;RSL01004049613
300001059748;RSL01003996761
300001059748;RSL01008252148
300001059748;RSL01008152628
300001059748;RSL01003996719
300001059748;RSL01003996730
300001059748;RSL01004964572
300001059748;RSL01009512947
300001059748;RSL01008785736
300001059748;RSL01003299441
300001059748;RSL01003067719
300001113454;RSL07000368742
300001113454;RSL07000434857
300001113454;RSL07000446658
300001113454;RSL07000449863
300001113454;RSL07000384302
300001113454;RSL07000418995
200000855652;RSL01004024798
200000855652;RSL01002283226
200001143430;RSL01004023004
200001143430;RSL01008057675
200001143430;RSL01001292855
200001143430;RSL01004313146
200001143430;RSL01009739718
200001143430;RSL01001533720
200001143430;RSL01003817118
200001143430;RSL01002433094
200001088566;RSL01002907337
200001088566;RSL01004153148
100001061076;RSL01005287555
300001052329;RSL07000363807
300001052329;RSL07000453910
300001052329;RSL07000470673
300001052329;RSL07000417243
300001052329;RSL02000009077
300001052329;RSL07000444191
300001052329;RSL07000449088
300001056394;RSL01002479824
300001056394;RSL01010453701
300001056394;RSL01008479393
300001056394;RSL01002747003
300001108589;RSL01010096638
200000989071;RSL01000675495
200000989071;RSL01004333100
200000989071;RSL01004922837
200000989071;RSL01005437361
200000859591;RSL01009819710
200000859591;RSL01009817128
300000919854;RSL01002689656
300000919854;RSL01004275032
300001084635;RSL01000726118
300001084635;RSL01004733949
300001084635;RSL01005171285
300001084635;RSL01005194479
300001084635;RSL01005327379
300001084635;RSL01005845104
300000793143;RSL01001194887
300000793143;RSL01001711646
300000793143;RSL01001412205
300000793143;RSL01001134372
300000793143;RSL01006322422
200000951324;RSL07000434182
200000951324;RSL07000426439
200000951324;RSL07000395345
200000951324;RSL07000464205
200001121599;RSL01005054580
200001121599;RSL01007233772
200000993651;RSL01009501675
200000993651;RSL01004142690
300001140152;RSL01007985647
300001140152;RSL01002882429
300001140152;RSL01008725611
300001140152;RSL01008841318
300001140152;RSL01009478483
300001140152;RSL01009398000
300000970578;RSL01008941236
300000970578;RSL01010052774
200001074844;RSL01004626364
200001074844;RSL01006590117
200001074844;RSL01003322841
200001074844;RSL01003334111
200001074844;RSL01005213074
200001074844;RSL01001849967
100001148252;RSL01000591821
300000703222;RSL01008637084
300000703222;RSL01004015278
300000703222;RSL01005434477
300000703222;RSL01002109726
300001139145;RSL01004873226
300001139145;RSL01005952925
300001139145;RSL01005857450
300001101553;RSL07000395838
300001101553;RSL07000356587
300001101553;RSL07000405413
300001101553;RSL02000016088
300001101553;RSL07000414074
300001101553;RSL02000024243
300001101553;RSL07000385450
300001101553;RSL07000450929
300000930139;RSL01006748522
300000930139;RSL01000983241
300001064233;RSL01004153553
300001064233;RSL01006583500
300001064233;RSL01004990090
300001064233;RSL01005091896
300001120134;RSL01005629263
300001120134;RSL01002572066
300001120134;RSL01002572062
300001120134;RSL01005679386
200001071327;RSL01001714630
200001071327;RSL01001709043
200001071327;RSL01001728534
200001071327;RSL01001666649
300000890958;RSL01002139347
300000890958;RSL01001329324
300000890958;RSL01001427897
300001081383;RSL01009517245
300001081383;RSL01008594532
300001109893;RSL01003315091
300001109893;RSL01008094539
300001102944;RSL01001716597
300001102944;RSL01001644082
300001102944;RSL01010623770
300001102944;RSL01008728301
300001102944;RSL01008880571
300001102944;RSL01008639598
300001102944;RSL01010170784
300001102944;RSL01004870080
300001102944;RSL01005102205
300001102944;RSL01008814854
200001040614;RSL01006867708
200001040614;RSL01005696576
200001040614;RSL01006826042
200001040614;RSL01006872329
200001040614;RSL01006892995
200001040614;RSL01005702441
100000770392;RSL01000672409
100000770392;RSL01001642655
100000770392;RSL01007060223
100000770392;RSL01003108789
200000856649;RSL01009775551
200000856649;RSL01010204752
200000856649;RSL01010103513
200000856649;RSL01010799752
200000856649;RSL01003351269
300000925196;RSL01000243396
300000925196;RSL01010624276
300000925196;RSL01006658496
300000925196;RSL01002260976
300000925196;RSL01000691392
300000925196;RSL01007490918
300001060109;RSL01006502691
100001060077;RSL01006407378
200000814678;RSL01002949053
300000746753;RSL01010977595
300000746753;RSL01010992562
300000746753;RSL01010983155
300000746753;RSL07000498886
300000746753;RSL01010921691
300000746753;RSL02000027073
300000746753;RSL01010983271
300000746753;RSL01010944904
300000746753;RSL01010622412
200001063466;RSL01006880414
200001131483;RSL01007868499
200001131483;RSL01006770702
100001030907;RSL01008944553
100001030907;RSL01007929297
300001106480;RSL01004128581
300001106480;RSL60000276998
300001106480;RSL07000439527
300001106480;RSL07000380393
300001106480;RSL07000469730
300001106480;RSL07000463361
300001106480;RSL07000393798
300001106480;RSL07000392046
300001106480;RSL07000386277
300001106480;RSL02000022705
300001106480;RSL07000351316
300001106480;RSL07000356454
300001106480;RSL02000013343
300001106480;RSL07000393283
300001106480;RSL07000404722
300001106480;RSL07000400392
300001106480;RSL07000424851
300001106480;RSL07000458656
300001106480;RSL07000417809
300001106480;RSL07000429923
200000790378;RSL01009779526
200000790378;RSL01004697270
200000790378;RSL01010172346
200000790378;RSL01001738729
200000790378;RSL01004056725
200000790378;RSL01009523686
200001032981;RSL02000024950
200001032981;RSL02000019310
200001032981;RSL02000022240
200001032981;RSL02000000451
200001032981;RSL02000022238
200001032981;RSL02000022243
200001032981;RSL02000022254
200001032981;RSL07000458211
200001032981;RSL03001184261
200001032981;RSL02000027312
200001032981;RSL02000014008
200001032981;RSL02000002906
200001032981;RSL02000021832
200001085417;RSL01007915948
200001085417;RSL01006737753
200001085417;RSL01007880466
200001085417;RSL01001446890
100000929293;RSL01008906262
100000929293;RSL01004663029
100000929293;RSL01007869920
100000929293;RSL01007864903
100000929293;RSL01003303507
100000929293;RSL01008657058
100000929293;RSL01008576798
100000929293;RSL01005092758
100000929293;RSL01005501569
100000929293;RSL01008769776
100000929293;RSL01004134479
100000929293;RSL01004867354
100000929293;RSL01003446288
100000929293;RSL01008549607
100000929293;RSL01008788140
100000929293;RSL01008831314
100000929293;RSL01008289494
200001073714;RSL01009644460
300001071903;RSL01004273629
300001071903;RSL01003009406
200000930775;RSL01004991973
200000930775;RSL01005099063
200000930775;RSL01009547249
200000930775;RSL01009636027
200001060699;RSL01010067486
200001060699;RSL01010067276
200001060699;RSL01009938266
200000984322;RSL01003330080
200000984322;RSL01006598849
200000984322;RSL01004403161
200000984322;RSL01005450135
200000984322;RSL01004403164
200000984322;RSL01006514476
200001126507;RSL07000458686
200001126507;RSL60000347138
200001126507;RSL60000316210
200001126507;RSL07000468746
200001126507;RSL07000462828
300001061212;RSL01009910859
300001061212;RSL01008144502
300001123599;RSL07000470091
300001123599;RSL07000419508
100000960152;RSL01001408601
100000960152;RSL01001502902
100000960152;RSL01002135302
100000960152;RSL01001471263
300001113198;RSL07000465784
300001113198;RSL07000485933
300001113198;RSL07000388375
300001113198;RSL07000413991
300001113198;RSL07000484083
200001057322;RSL01007493998
200001057322;RSL01004928657
200000851404;RSL01007579186
200000851404;RSL01003978481
200000851404;RSL01003978480
200000851404;RSL01004071873
